,Country,CustomerID
116317,United Kingdom,16625.0
116341,United Kingdom,14064.0
116386,United Kingdom,15308.0
116437,United Kingdom,18086.0
116481,United Kingdom,14350.0
116516,Channel Islands,14930.0
116578,United Kingdom,16080.0
116583,United Kingdom,14727.0
116691,United Kingdom,16778.0
116699,United Kingdom,14077.0
116931,United Kingdom,16808.0
117006,United Kingdom,16475.0
117034,United Kingdom,13265.0
117100,Germany,12520.0
117274,United Kingdom,15049.0
117329,United Kingdom,18149.0
117338,United Kingdom,13654.0
117384,United Kingdom,16652.0
117416,United Kingdom,16766.0
117523,United Kingdom,16801.0
117621,United Kingdom,17164.0
117661,United Kingdom,13226.0
117683,United Kingdom,13043.0
117696,United Kingdom,14352.0
117733,United Kingdom,17351.0
117909,United Kingdom,16768.0
118012,United Kingdom,16693.0
118189,United Kingdom,13956.0
118230,United Kingdom,13708.0
118424,United Kingdom,15918.0
118497,United Kingdom,15671.0
118518,United Kingdom,14962.0
118523,United Kingdom,16807.0
118545,United Kingdom,15125.0
118583,United Kingdom,16871.0
118627,United Kingdom,12901.0
118769,United Kingdom,13452.0
118798,United Kingdom,15493.0
118887,United Kingdom,16005.0
119191,Canada,15388.0
119491,United Kingdom,16804.0
119574,United Kingdom,13499.0
119689,United Kingdom,15047.0
119807,United Kingdom,14193.0
119830,United Kingdom,17542.0
119857,United Kingdom,17080.0
119872,United Kingdom,16392.0
119946,United Kingdom,15106.0
120014,United Kingdom,16214.0
120060,United Kingdom,13716.0
120511,United Kingdom,15150.0
120590,United Kingdom,16061.0
120629,United Kingdom,14226.0
120796,United Kingdom,13121.0
120849,United Kingdom,16297.0
120869,United Kingdom,12994.0
120909,United Kingdom,16152.0
120959,United Kingdom,14636.0
120975,United Kingdom,16040.0
121020,United Kingdom,15793.0
121102,United Kingdom,13358.0
121186,United Kingdom,12849.0
121222,United Kingdom,15182.0
121268,United Kingdom,13299.0
121273,United Kingdom,16383.0
121361,United Kingdom,15381.0
121380,Spain,12597.0
121559,United Kingdom,15030.0
121723,Denmark,12435.0
121742,United Kingdom,12955.0
121778,United Kingdom,18189.0
121847,United Kingdom,13946.0
121874,United Kingdom,17716.0
121917,United Kingdom,13185.0
121918,United Kingdom,14840.0
121944,United Kingdom,13216.0
121949,United Kingdom,13650.0
121994,United Kingdom,13533.0
122063,United Kingdom,13268.0
122234,United Kingdom,15433.0
122264,United Kingdom,12937.0
122282,United Kingdom,17603.0
122314,United Kingdom,16216.0
122351,United Kingdom,16377.0
122445,United Kingdom,16976.0
122447,Italy,12514.0
122500,United Kingdom,18210.0
122505,United Kingdom,13631.0
122509,United Kingdom,14422.0
123603,United Kingdom,15648.0
123664,United Kingdom,17725.0
123682,United Kingdom,15861.0
123797,United Kingdom,13072.0
123804,United Kingdom,15695.0
123897,United Kingdom,14110.0
123930,United Kingdom,14059.0
123945,United Kingdom,16672.0
124066,United Kingdom,16511.0
124476,United Kingdom,16256.0
124489,United Kingdom,13591.0
124512,United Kingdom,14066.0
124519,United Kingdom,15483.0
124573,United Kingdom,16626.0
124620,United Kingdom,15019.0
124690,United Kingdom,18270.0
124760,United Kingdom,14315.0
124826,United Kingdom,17921.0
124871,United Kingdom,14041.0
124892,United Kingdom,17060.0
124897,United Kingdom,16023.0
124943,United Kingdom,17133.0
124973,United Kingdom,12878.0
124992,United Kingdom,14155.0
125076,United Kingdom,17043.0
125126,United Kingdom,13046.0
125156,United Kingdom,14633.0
125206,United Kingdom,12948.0
125283,United Kingdom,15703.0
125524,United Kingdom,14071.0
125573,United Kingdom,17134.0
125593,United Kingdom,17795.0
125610,United Kingdom,12902.0
125652,United Kingdom,16444.0
125689,United Kingdom,14232.0
125736,United Kingdom,14693.0
125765,Belgium,12407.0
125780,United Kingdom,16728.0
126139,United Kingdom,16096.0
126202,United Kingdom,13985.0
126347,United Kingdom,13592.0
126425,United Kingdom,15140.0
126442,United Kingdom,12843.0
126446,United Kingdom,14408.0
126455,United Kingdom,15408.0
126489,United Kingdom,15445.0
126513,United Kingdom,15452.0
126588,United Kingdom,14223.0
126629,United Kingdom,16619.0
126643,United Kingdom,14762.0
126664,United Kingdom,13934.0
126719,United Kingdom,15669.0
126746,United Kingdom,16384.0
126770,United Kingdom,18224.0
126810,United Kingdom,14245.0
127010,United Kingdom,17678.0
127054,United Kingdom,15855.0
127182,United Kingdom,16036.0
127298,United Kingdom,17763.0
127413,United Kingdom,13262.0
127561,United Kingdom,17152.0
127697,United Kingdom,14632.0
128291,United Kingdom,13900.0
128468,United Kingdom,14875.0
128482,United Kingdom,15132.0
128501,United Kingdom,17272.0
128798,United Kingdom,16135.0
128892,United Kingdom,12831.0
128901,United Kingdom,15437.0
128946,United Kingdom,16809.0
128948,United Kingdom,14711.0
128977,United Kingdom,14377.0
128981,United Kingdom,16374.0
129097,United Kingdom,13196.0
129263,United Kingdom,15457.0
129321,Germany,12613.0
129744,United Kingdom,16721.0
130102,Belgium,12399.0
130154,United Kingdom,17733.0
130166,United Kingdom,17102.0
130167,United Kingdom,15410.0
130177,United Kingdom,13239.0
130243,United Kingdom,15449.0
130266,United Kingdom,14870.0
130371,United Kingdom,13821.0
130461,United Kingdom,17096.0
130470,France,12604.0
130480,Austria,12818.0
130494,United Kingdom,18191.0
130517,United Kingdom,14461.0
130698,United Kingdom,13132.0
130738,United Kingdom,16859.0
130772,United Kingdom,15245.0
130855,United Kingdom,17486.0
130911,United Kingdom,16308.0
130912,France,12564.0
131007,United Kingdom,14607.0
131010,United Kingdom,13249.0
131161,United Kingdom,15644.0
131350,United Kingdom,14075.0
131368,United Kingdom,17250.0
131392,United Kingdom,17966.0
131400,United Kingdom,14129.0
131425,United Kingdom,15651.0
131452,United Kingdom,13035.0
131491,United Kingdom,13341.0
131580,United Kingdom,13512.0
131605,United Kingdom,16620.0
131741,United Kingdom,17698.0
131749,United Kingdom,14267.0
132203,United Kingdom,13736.0
132317,United Kingdom,16022.0
132462,United Kingdom,14235.0
132559,United Kingdom,16769.0
132602,United Kingdom,17754.0
132644,Belgium,12408.0
132744,United Kingdom,16063.0
132779,United Kingdom,15178.0
132793,United Kingdom,14348.0
132988,United Kingdom,15815.0
133258,United Kingdom,13695.0
133268,United Kingdom,17979.0
133450,United Kingdom,13139.0
133675,Spain,12545.0
133711,United Kingdom,14758.0
133766,United Kingdom,14536.0
133874,United Kingdom,13662.0
134017,United Kingdom,17946.0
134044,United Kingdom,13743.0
134113,United Kingdom,18078.0
134348,United Kingdom,16780.0
134470,United Kingdom,18273.0
134471,United Kingdom,15045.0
134571,United Kingdom,17625.0
134740,United Kingdom,13357.0
134901,United Kingdom,16777.0
134963,United Kingdom,14476.0
135226,United Kingdom,16245.0
135318,France,12669.0
135485,Portugal,12792.0
135535,United Kingdom,17765.0
135663,United Kingdom,15083.0
135831,United Kingdom,18010.0
135864,United Kingdom,15249.0
135924,United Kingdom,13760.0
136015,United Kingdom,15624.0
136029,United Kingdom,17749.0
136133,United Kingdom,15068.0
136221,United Kingdom,14538.0
136228,United Kingdom,14851.0
136268,United Kingdom,14021.0
136346,United Kingdom,13037.0
136791,United Kingdom,18177.0
136905,United Kingdom,14128.0
137085,United Kingdom,17874.0
137089,United Kingdom,17719.0
137190,United Kingdom,17931.0
137260,United Kingdom,13803.0
137277,United Kingdom,17398.0
137330,United Kingdom,15906.0
137397,United Kingdom,16253.0
137908,United Kingdom,13439.0
137962,United Kingdom,12888.0
138464,United Kingdom,13588.0
138771,Switzerland,12456.0
138812,United Kingdom,15521.0
138845,United Kingdom,13720.0
138862,United Kingdom,15674.0
138910,United Kingdom,17594.0
138950,United Kingdom,17775.0
139084,United Kingdom,13988.0
139202,United Kingdom,16657.0
139484,United Kingdom,15424.0
139493,United Kingdom,13316.0
139527,United Kingdom,16788.0
139596,United Kingdom,16584.0
139652,United Kingdom,15364.0
139659,United Kingdom,18108.0
139676,United Kingdom,14272.0
139770,United Kingdom,15980.0
139816,United Kingdom,15832.0
139875,United Kingdom,16092.0
139937,United Kingdom,15528.0
140355,United Kingdom,16398.0
140418,United Kingdom,17088.0
140501,United Kingdom,17438.0
140675,United Kingdom,13060.0
140695,United Kingdom,14790.0
140720,United Kingdom,14890.0
140800,United Kingdom,16386.0
140806,United Kingdom,14818.0
140848,United Kingdom,13571.0
140877,United Kingdom,12909.0
140897,Germany,12619.0
140984,United Kingdom,16698.0
141083,United Kingdom,16681.0
141344,United Kingdom,13573.0
142009,United Kingdom,14957.0
142021,United Kingdom,13918.0
142074,United Kingdom,17212.0
142078,United Kingdom,17781.0
142095,United Kingdom,14886.0
142180,United Kingdom,13626.0
142212,United Kingdom,16609.0
142271,United Kingdom,16180.0
142357,United Kingdom,13462.0
142585,United Kingdom,18263.0
142632,United Kingdom,16960.0
142693,United Kingdom,13841.0
142719,United Kingdom,17701.0
142799,United Kingdom,12949.0
142875,United Kingdom,14852.0
142914,Germany,12569.0
142982,United Kingdom,13169.0
143223,United Kingdom,16162.0
143225,United Kingdom,15691.0
143336,United Kingdom,14195.0
143529,United Kingdom,13781.0
143991,United Kingdom,17758.0
144059,United Kingdom,14023.0
144183,United Kingdom,17669.0
144191,United Kingdom,16142.0
144228,United Kingdom,17648.0
144264,United Kingdom,13059.0
144420,United Kingdom,16224.0
144521,United Kingdom,15223.0
144594,United Kingdom,17886.0
144610,United Kingdom,13294.0
144740,United Kingdom,15289.0
144950,United Kingdom,18185.0
144967,United Kingdom,17956.0
145013,United Kingdom,15756.0
145052,United Kingdom,14747.0
145072,United Kingdom,14719.0
145112,United Kingdom,13015.0
145823,United Kingdom,16586.0
145873,United Kingdom,16105.0
145956,United Kingdom,14546.0
146238,United Kingdom,15442.0
146241,United Kingdom,16906.0
146361,United Kingdom,14535.0
146470,United Kingdom,16170.0
146723,United Kingdom,15244.0
146738,United Kingdom,16696.0
146740,United Kingdom,15145.0
146766,United Kingdom,17492.0
146783,United Kingdom,13525.0
146968,United Kingdom,17409.0
147022,United Kingdom,17783.0
147081,United Kingdom,13863.0
147113,United Kingdom,13515.0
147126,United Kingdom,15917.0
147346,United Kingdom,17440.0
147348,United Kingdom,17045.0
147539,United Kingdom,17140.0
147563,United Kingdom,15201.0
147590,United Kingdom,14964.0
147603,United Kingdom,16031.0
147642,United Kingdom,14403.0
147702,United Kingdom,17042.0
147829,United Kingdom,13771.0
148094,United Kingdom,17906.0
148144,United Kingdom,18272.0
148178,United Kingdom,16144.0
148179,United Kingdom,13731.0
148234,Germany,12580.0
148313,Italy,14912.0
148349,United Kingdom,15530.0
148407,United Kingdom,13950.0
148608,United Kingdom,13752.0
148624,United Kingdom,13892.0
148645,United Kingdom,14446.0
148794,United Kingdom,16209.0
148804,United Kingdom,15754.0
148886,United Kingdom,13712.0
149029,United Kingdom,15800.0
149114,United Kingdom,16469.0
149239,United Kingdom,13005.0
149259,United Kingdom,14981.0
149267,United Kingdom,17928.0
149315,United Kingdom,16261.0
149381,United Kingdom,17883.0
149644,United Kingdom,14619.0
149689,United Kingdom,13995.0
149747,United Kingdom,16643.0
149774,United Kingdom,14246.0
149798,United Kingdom,18040.0
149832,United Kingdom,16837.0
149840,United Kingdom,15119.0
149877,United Kingdom,16325.0
149882,United Kingdom,14924.0
149981,United Kingdom,15109.0
150023,United Kingdom,16623.0
150079,United Kingdom,12999.0
150113,Greece,12717.0
150162,United Kingdom,13962.0
150180,United Kingdom,18036.0
150221,United Kingdom,14958.0
150464,United Kingdom,13562.0
150505,United Kingdom,15775.0
150514,United Kingdom,17054.0
150537,United Kingdom,17268.0
151246,United Kingdom,13548.0
151354,United Kingdom,13508.0
151545,Belgium,12447.0
151594,United Kingdom,13570.0
151621,United Kingdom,13232.0
151656,United Kingdom,18129.0
151691,United Kingdom,13632.0
151732,United Kingdom,15665.0
151853,United Kingdom,17550.0
151881,United Kingdom,15655.0
152050,United Kingdom,14286.0
152237,United Kingdom,16188.0
152246,France,12656.0
152247,United Kingdom,15214.0
152282,United Kingdom,17574.0
152357,United Kingdom,15737.0
152426,United Kingdom,18080.0
152427,United Kingdom,14311.0
152460,United Kingdom,14339.0
152528,United Kingdom,12982.0
152650,Germany,12701.0
152688,Spain,12596.0
152703,United Kingdom,14273.0
152712,Unspecified,12363.0
152817,United Kingdom,13549.0
152851,United Kingdom,15414.0
152944,United Kingdom,13203.0
152954,United Kingdom,14628.0
152982,United Kingdom,14326.0
153345,United Kingdom,15935.0
153358,United Kingdom,13655.0
153379,United Kingdom,12910.0
153438,United Kingdom,13577.0
153458,United Kingdom,15251.0
153585,United Kingdom,14111.0
153687,United Kingdom,17160.0
153735,United Kingdom,16172.0
153751,United Kingdom,17972.0
153789,Belgium,12463.0
153865,United Kingdom,14844.0
153905,United Kingdom,17278.0
154021,United Kingdom,15212.0
154091,United Kingdom,16729.0
154350,United Kingdom,14998.0
154392,United Kingdom,13484.0
154415,United Kingdom,16697.0
154461,Channel Islands,14931.0
154542,United Kingdom,18236.0
154595,United Kingdom,13740.0
154618,United Kingdom,16454.0
154628,United Kingdom,15230.0
154650,United Kingdom,15134.0
154668,United Kingdom,16309.0
154710,United Kingdom,13544.0
154759,United Kingdom,14262.0
154836,United Kingdom,13134.0
154954,United Kingdom,17589.0
155025,United Kingdom,16097.0
155038,United Kingdom,13122.0
155092,United Kingdom,16966.0
155161,United Kingdom,17746.0
155167,United Kingdom,16175.0
155210,United Kingdom,14834.0
155234,United Kingdom,16348.0
155343,United Kingdom,15147.0
155516,United Kingdom,16131.0
155556,United Kingdom,15813.0
155585,United Kingdom,17058.0
155620,United Kingdom,17704.0
156080,United Kingdom,16933.0
156082,United Kingdom,13772.0
156351,United Kingdom,16249.0
156622,United Kingdom,14198.0
156657,United Kingdom,13989.0
156694,United Kingdom,17930.0
156699,United Kingdom,14154.0
156790,United Kingdom,14482.0
156864,United Kingdom,14163.0
156908,United Kingdom,14105.0
156982,United Kingdom,17601.0
156991,United Kingdom,17142.0
157014,Germany,13811.0
157020,Switzerland,12457.0
157066,United Kingdom,15135.0
157075,United Kingdom,16806.0
157106,United Kingdom,13952.0
157278,United Kingdom,13120.0
157299,Brazil,12769.0
157971,United Kingdom,13516.0
158008,United Kingdom,14323.0
158051,United Kingdom,18079.0
158121,Sweden,12639.0
158218,United Kingdom,14700.0
158354,United Kingdom,15027.0
158371,United Kingdom,17367.0
158623,United Kingdom,18213.0
158685,United Kingdom,17029.0
158686,United Kingdom,13220.0
158687,United Kingdom,15985.0
158822,United Kingdom,16193.0
158841,United Kingdom,15172.0
159070,United Kingdom,13692.0
159119,United Kingdom,15745.0
159185,United Kingdom,17582.0
159336,United Kingdom,13474.0
159474,United Kingdom,17697.0
159562,United Kingdom,16639.0
159593,United Kingdom,16947.0
159615,United Kingdom,15491.0
159713,United Kingdom,16617.0
159958,United Kingdom,15265.0
160134,United Kingdom,16226.0
160634,United Kingdom,18009.0
160693,United Kingdom,16399.0
161269,United Kingdom,14623.0
161683,United Kingdom,15625.0
162088,United Kingdom,18064.0
162505,United Kingdom,15508.0
162784,United Kingdom,16628.0
162857,United Kingdom,13647.0
162914,United Kingdom,15594.0
163096,United Kingdom,13479.0
163550,United Kingdom,13735.0
163589,United Kingdom,13376.0
163631,United Kingdom,15717.0
163766,United Kingdom,13719.0
163818,United Kingdom,16633.0
163844,United Kingdom,13101.0
163926,United Kingdom,15225.0
164416,United Kingdom,14152.0
164464,USA,12733.0
164503,United Kingdom,15436.0
164633,United Kingdom,17217.0
164785,United Kingdom,17734.0
164819,United Kingdom,14905.0
165029,United Kingdom,14148.0
165051,United Kingdom,16103.0
165149,United Kingdom,14626.0
165264,United Kingdom,14868.0
165325,United Kingdom,18246.0
165327,United Kingdom,13485.0
165371,United Kingdom,15517.0
165430,United Kingdom,17115.0
165452,United Kingdom,17120.0
165564,United Kingdom,16611.0
165583,United Kingdom,15912.0
165685,France,12506.0
165765,France,12670.0
165869,United Kingdom,17588.0
165988,United Kingdom,14759.0
166063,United Kingdom,16185.0
166115,Switzerland,13505.0
166187,United Kingdom,13389.0
166267,Spain,12354.0
166339,United Kingdom,17631.0
166360,United Kingdom,17061.0
166418,United Kingdom,17718.0
166428,United Kingdom,17630.0
166525,United Kingdom,13223.0
166539,United Kingdom,16146.0
166559,United Kingdom,17109.0
166606,United Kingdom,16587.0
166968,Germany,12622.0
167002,United Kingdom,16750.0
167058,United Kingdom,13482.0
167514,United Kingdom,14512.0
167659,United Kingdom,17670.0
167683,United Kingdom,16834.0
168149,European Community,15108.0
168399,Austria,12429.0
168486,United Kingdom,16942.0
168613,United Kingdom,14640.0
168988,United Kingdom,16823.0
169035,United Kingdom,15237.0
169124,France,12573.0
169237,United Kingdom,17854.0
169520,United Kingdom,18220.0
169681,United Kingdom,17436.0
169835,United Kingdom,16965.0
169861,United Kingdom,12840.0
169911,United Kingdom,15891.0
169973,United Kingdom,17187.0
170076,United Kingdom,13637.0
170562,United Kingdom,17991.0
170567,United Kingdom,16418.0
170813,United Kingdom,16099.0
170889,United Kingdom,15768.0
171061,United Kingdom,16637.0
171117,United Kingdom,14240.0
171136,United Kingdom,15143.0
171165,United Kingdom,13229.0
171175,United Kingdom,14973.0
171181,United Kingdom,14271.0
171207,United Kingdom,15952.0
171221,Spain,12417.0
171328,United Kingdom,16227.0
171452,United Kingdom,17893.0
171527,United Kingdom,14022.0
171736,United Kingdom,15210.0
171890,United Kingdom,16370.0
172315,United Kingdom,15376.0
172432,United Kingdom,14655.0
172446,United Kingdom,17615.0
172508,United Kingdom,16055.0
172639,United Kingdom,14149.0
172667,United Kingdom,17501.0
172697,United Kingdom,14191.0
173086,United Kingdom,13282.0
173329,United Kingdom,15582.0
173412,United Kingdom,16230.0
173812,United Kingdom,18146.0
173850,United Kingdom,15976.0
174045,Canada,17443.0
174177,United Kingdom,12886.0
174460,United Kingdom,17974.0
174542,United Kingdom,13524.0
174551,United Kingdom,17955.0
174562,United Kingdom,15128.0
174620,United Kingdom,16610.0
174650,United Kingdom,17394.0
174707,United Kingdom,14173.0
174747,United Kingdom,16258.0
174802,United Kingdom,14948.0
174954,United Kingdom,17384.0
175083,United Kingdom,16990.0
175118,United Kingdom,13762.0
175172,France,12593.0
175195,United Kingdom,14340.0
175201,United Kingdom,17429.0
175240,United Kingdom,13711.0
175354,United Kingdom,14515.0
175585,United Kingdom,16457.0
175602,United Kingdom,17527.0
175609,United Kingdom,14199.0
175783,United Kingdom,13888.0
175857,United Kingdom,14423.0
175861,United Kingdom,14697.0
176534,United Kingdom,17522.0
176643,United Kingdom,13867.0
176774,United Kingdom,17624.0
176849,United Kingdom,14393.0
176862,United Kingdom,17578.0
176891,United Kingdom,13450.0
177161,United Kingdom,17423.0
177172,United Kingdom,18241.0
177380,United Kingdom,15668.0
177490,United Kingdom,16319.0
177543,United Kingdom,15757.0
177559,United Kingdom,17174.0
177599,United Kingdom,13365.0
177662,United Kingdom,18227.0
177698,United Kingdom,14145.0
177743,United Kingdom,18235.0
177826,United Kingdom,13741.0
177881,Belgium,12394.0
177904,United Kingdom,16832.0
177910,United Kingdom,15258.0
177961,United Kingdom,15552.0
178001,United Kingdom,18170.0
178846,United Kingdom,13723.0
178975,United Kingdom,14005.0
179132,United Kingdom,15561.0
179267,United Kingdom,16121.0
179403,United Kingdom,18142.0
179412,United Kingdom,13642.0
179519,United Kingdom,15117.0
179527,United Kingdom,13561.0
179541,United Kingdom,15704.0
179830,United Kingdom,16007.0
179934,United Kingdom,16232.0
180181,United Kingdom,17410.0
180196,United Kingdom,13835.0
180268,United Kingdom,13427.0
180306,United Kingdom,14353.0
180312,France,12700.0
180456,United Kingdom,13003.0
180506,United Kingdom,16756.0
180583,Switzerland,13492.0
180876,United Kingdom,16440.0
181123,United Kingdom,18120.0
181140,Bahrain,12355.0
181294,United Kingdom,17723.0
181300,United Kingdom,14699.0
181494,United Kingdom,12821.0
182222,United Kingdom,13055.0
182405,United Kingdom,13320.0
182475,United Kingdom,16357.0
182553,United Kingdom,18242.0
182603,United Kingdom,15865.0
182665,United Kingdom,17597.0
182820,United Kingdom,14397.0
182831,United Kingdom,13242.0
182934,France,12684.0
183068,United Kingdom,14288.0
183112,United Kingdom,15063.0
183129,Germany,12592.0
183172,United Kingdom,14591.0
184469,United Kingdom,13990.0
184487,United Kingdom,12749.0
184530,Unspecified,16320.0
184928,United Kingdom,14691.0
184946,United Kingdom,16229.0
184993,United Kingdom,14920.0
185150,United Kingdom,17489.0
185221,United Kingdom,13404.0
185347,United Kingdom,15729.0
185501,United Kingdom,16644.0
185641,United Kingdom,14731.0
185761,France,14277.0
185890,United Kingdom,15187.0
185899,United Kingdom,13052.0
185919,United Kingdom,18133.0
185922,United Kingdom,17664.0
186024,United Kingdom,14649.0
186434,United Kingdom,13235.0
186648,United Kingdom,14883.0
186700,United Kingdom,12976.0
186929,United Kingdom,14681.0
186936,United Kingdom,14421.0
187110,United Kingdom,16116.0
187144,United Kingdom,14988.0
187301,United Kingdom,15489.0
187324,United Kingdom,14364.0
187394,United Kingdom,16006.0
187402,United Kingdom,16184.0
187459,United Kingdom,17932.0
187501,United Kingdom,18221.0
187516,Germany,12590.0
187585,United Kingdom,14853.0
187614,United Kingdom,17658.0
187683,United Kingdom,17764.0
187702,United Kingdom,14651.0
187802,United Kingdom,14000.0
187840,United Kingdom,13601.0
188201,Portugal,12757.0
188318,United Kingdom,17970.0
188552,Japan,12770.0
188744,United Kingdom,15826.0
189180,United Kingdom,15907.0
189252,France,12695.0
189264,United Kingdom,14342.0
189271,United Kingdom,14873.0
189961,United Kingdom,14689.0
190001,United Kingdom,15440.0
190146,United Kingdom,16076.0
190415,United Kingdom,15333.0
190440,United Kingdom,16283.0
190492,United Kingdom,17263.0
190682,United Kingdom,16877.0
190769,France,12674.0
191183,United Kingdom,16642.0
191314,United Kingdom,12871.0
191387,United Kingdom,14038.0
191504,United Kingdom,14489.0
191575,United Kingdom,14888.0
191600,United Kingdom,17190.0
191601,United Kingdom,13456.0
192297,United Kingdom,17898.0
192366,United Kingdom,13976.0
192524,United Kingdom,16139.0
192916,United Kingdom,15730.0
193368,United Kingdom,16266.0
193391,United Kingdom,15123.0
194249,United Kingdom,17505.0
194275,France,12690.0
194354,United Kingdom,16446.0
194478,United Kingdom,17556.0
194539,United Kingdom,14583.0
194603,United Kingdom,16818.0
194650,United Kingdom,13572.0
194883,United Kingdom,14009.0
194931,United Kingdom,13258.0
195123,United Kingdom,14463.0
195165,United Kingdom,13192.0
195313,United Kingdom,16987.0
195521,United Kingdom,13417.0
195558,United Kingdom,17047.0
195678,United Kingdom,15116.0
195693,United Kingdom,17469.0
195753,United Kingdom,16647.0
195847,United Kingdom,15630.0
195925,United Kingdom,17245.0
196124,United Kingdom,16008.0
196171,United Kingdom,17871.0
196299,United Kingdom,13529.0
196326,France,12620.0
196468,United Kingdom,15599.0
196514,United Kingdom,16813.0
196612,Unspecified,
196903,United Kingdom,14859.0
196916,United Kingdom,16463.0
196945,United Kingdom,15791.0
197273,United Kingdom,13658.0
197312,United Kingdom,13887.0
197371,Bahrain,12353.0
197429,United Kingdom,14551.0
197564,United Kingdom,17166.0
197647,United Kingdom,17926.0
197984,United Kingdom,13391.0
198058,United Kingdom,17455.0
198096,United Kingdom,13308.0
198122,United Kingdom,13856.0
198156,United Kingdom,13243.0
198397,United Kingdom,15095.0
198460,United Kingdom,18048.0
198716,United Kingdom,18287.0
198766,United Kingdom,18150.0
198780,United Kingdom,16690.0
198815,United Kingdom,13555.0
198898,United Kingdom,16038.0
198943,United Kingdom,13972.0
199047,United Kingdom,13227.0
199242,United Kingdom,13657.0
199251,United Kingdom,17176.0
199266,United Kingdom,14837.0
199331,United Kingdom,14682.0
199332,United Kingdom,14921.0
199684,United Kingdom,16341.0
199735,United Kingdom,14647.0
199930,Germany,12710.0
200125,United Kingdom,15292.0
200241,United Kingdom,15705.0
200257,United Kingdom,13339.0
200311,United Kingdom,13885.0
200401,Austria,12360.0
200979,United Kingdom,13546.0
201050,United Kingdom,17715.0
201337,United Kingdom,18160.0
201489,United Kingdom,15434.0
201557,United Kingdom,15734.0
201811,United Kingdom,13737.0
202501,United Kingdom,13213.0
202566,United Kingdom,18018.0
202809,United Kingdom,15314.0
202864,United Kingdom,17521.0
203521,United Kingdom,15042.0
203584,United Kingdom,12863.0
203672,United Kingdom,16091.0
203803,United Kingdom,15804.0
203948,United Kingdom,14593.0
204112,United Kingdom,14287.0
204124,United Kingdom,16763.0
204252,United Kingdom,14705.0
204253,France,12562.0
204345,Poland,12815.0
204591,United Kingdom,14522.0
204664,United Kingdom,16448.0
204946,United Kingdom,14584.0
205014,United Kingdom,12974.0
205295,United Kingdom,12987.0
205429,United Kingdom,14816.0
205474,United Kingdom,15852.0
205597,United Kingdom,16624.0
205650,France,12493.0
205802,United Kingdom,18232.0
205924,United Kingdom,18073.0
205961,United Kingdom,16369.0
206085,United Kingdom,14280.0
206121,United Kingdom,13135.0
206185,United Kingdom,17345.0
206251,United Kingdom,16275.0
206388,United Kingdom,14338.0
206421,United Kingdom,15402.0
206449,Belgium,12876.0
206692,United Kingdom,16323.0
207305,Germany,12426.0
207335,United Kingdom,14451.0
207387,United Kingdom,14823.0
207401,United Kingdom,15897.0
207542,United Kingdom,17051.0
207680,United Kingdom,15925.0
207785,Netherlands,12787.0
207965,United Kingdom,15863.0
208053,United Kingdom,16483.0
208076,United Kingdom,13398.0
208172,United Kingdom,13070.0
208182,United Kingdom,14819.0
208192,Netherlands,12790.0
208537,United Kingdom,15163.0
208547,United Kingdom,18204.0
209115,United Kingdom,15124.0
209142,Germany,12473.0
209273,United Kingdom,16969.0
209396,United Kingdom,14597.0
209399,United Kingdom,13917.0
209578,United Kingdom,13062.0
210674,United Kingdom,16484.0
211157,United Kingdom,15184.0
211295,United Kingdom,18135.0
211310,United Kingdom,14453.0
211339,United Kingdom,17900.0
211343,United Kingdom,13437.0
211430,Germany,12517.0
211642,United Kingdom,16529.0
212004,United Kingdom,17531.0
212111,United Kingdom,16239.0
212174,United Kingdom,14500.0
212267,Spain,12455.0
212280,United Kingdom,16117.0
212455,United Kingdom,13248.0
212534,United Kingdom,16967.0
212592,United Kingdom,15405.0
212600,United Kingdom,16659.0
212699,United Kingdom,16880.0
212727,United Kingdom,13435.0
213041,United Kingdom,13131.0
213055,United Kingdom,14891.0
213082,United Kingdom,16682.0
213339,United Kingdom,15453.0
213752,United Kingdom,16963.0
213786,United Kingdom,13682.0
214262,United Kingdom,15152.0
214305,United Kingdom,15462.0
214310,Belgium,12449.0
214358,United Kingdom,15349.0
214573,United Kingdom,16849.0
214581,Netherlands,12802.0
214609,United Kingdom,15073.0
214642,United Kingdom,16298.0
214910,France,12535.0
215004,United Kingdom,18248.0
215168,United Kingdom,15386.0
215627,United Kingdom,17252.0
215740,United Kingdom,14542.0
215827,United Kingdom,16825.0
215838,Belgium,12380.0
215932,United Kingdom,18072.0
216037,United Kingdom,13643.0
216147,United Kingdom,15969.0
216278,United Kingdom,13283.0
216379,United Kingdom,17015.0
216719,United Kingdom,14375.0
216871,United Kingdom,17124.0
216939,United Kingdom,17987.0
217033,United Kingdom,13395.0
217684,Malta,17828.0
217872,United Kingdom,15743.0
218095,United Kingdom,17414.0
218288,United Kingdom,14622.0
218482,United Kingdom,15609.0
218535,United Kingdom,14561.0
218759,United Kingdom,16872.0
218852,United Kingdom,16358.0
219508,United Kingdom,15238.0
219628,United Kingdom,13466.0
219694,United Kingdom,17360.0
220032,United Kingdom,13510.0
220181,Denmark,12406.0
220356,United Kingdom,14241.0
220436,United Kingdom,14132.0
220512,United Kingdom,14963.0
220615,United Kingdom,17169.0
220723,United Kingdom,15252.0
220737,United Kingdom,17731.0
221432,United Kingdom,16113.0
221587,France,12694.0
221702,United Kingdom,16107.0
